id	name
CHEBI:33020	2-alpha-D-glucosyl-D-glucose
CHEBI:33163	9-decenoate
CHEBI:33190	3-oxopropanoate
CHEBI:33203	(Z)-24-ethylidenelophenol
CHEBI:33216	bisphenol
CHEBI:33227	(E)-cinnamyl
CHEBI:33270	alpha-tocotrienol
CHEBI:33275	beta-tocotrienol
CHEBI:33276	delta-tocotrienol
CHEBI:33277	gamma-tocotrienol
CHEBI:33308	a
CHEBI:33384	L-serine
CHEBI:33409	methylarsonate
CHEBI:33542	thiosulfate
CHEBI:33565	2,3-dihydroxybenzenesulfonate
CHEBI:33613	2,2-bis(4-hydroxyphenyl)-1-propanol
CHEBI:33838	a
CHEBI:33855	an
CHEBI:34071	1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycerol
CHEBI:34115	1-O-hexadecyl-sn-glycerol
CHEBI:34310	(24S)-hydroxycholesterol
CHEBI:34477	6beta,17beta-dihydroxyandrost-4-en-3-one
CHEBI:34584	17beta-hydroxyandrosta-1,4-dien-3-one
CHEBI:34596	(3S,5R,6R)-3,5-dihydroxy-6,7-didehydro-5,6-dihydro-12'-apo-beta-caroten-12'-al
CHEBI:34597	(3S,5R,6S)-5,6-epoxy-3-hydroxy-5,6-dihydro-12'-apo-beta-caroten-12'-al
CHEBI:34787	heptanal
CHEBI:35020	1,2,3-tributanoylglycerol
CHEBI:35121	(2R,3S)-3-isopropylmalate
CHEBI:35146	(S)-3-methyl-2-oxopentanoate
CHEBI:35164	2,4'-dihydroxyacetophenone
CHEBI:35173	2-dehydro-3-deoxy-L-arabinonate
CHEBI:35177	2-oxohexanoate
CHEBI:35179	a
CHEBI:35194	isoprene
CHEBI:35235	L-cysteine
CHEBI:35236	D-cysteine
CHEBI:35237	cysteine
CHEBI:35243	serine
CHEBI:35247	D-serine
CHEBI:35267	quaternary
CHEBI:35287	an
CHEBI:35288	all-trans-violaxanthin
CHEBI:35291	all-trans-retinoate
CHEBI:35305	9-cis-violaxanthin
CHEBI:35306	9'-cis-neoxanthin
CHEBI:35328	spirilloxanthin
CHEBI:35330	spheroidene
CHEBI:35331	rhodopin
CHEBI:35372	D-fuconate
CHEBI:35404	chromate
CHEBI:35418	N-acetylneuraminate
CHEBI:35491	L-cystine
CHEBI:35492	cystine
CHEBI:35596	(R)-pulegone
CHEBI:35616	trans-anethole
CHEBI:35680	abieta-7,13-dien-18-oate
CHEBI:35681	a
CHEBI:35757	a
CHEBI:35759	1-acylglycerol
CHEBI:35811	2-endo-hydroxy-1,8-cineole
CHEBI:35899	(2E)-2-butenoate
CHEBI:35924	an
CHEBI:35986	nonan-1-ol
CHEBI:36014	chloromethane
CHEBI:36165	pimelate
CHEBI:36167	dipicolinate
CHEBI:36204	12-hydroxydodecanate
CHEBI:36208	shikimate
CHEBI:36218	beta-lactose
CHEBI:36234	chenodeoxycholate
CHEBI:36241	3,4-dihydroxybenzoate
CHEBI:36242	(4-hydroxyphenyl)pyruvate
CHEBI:36252	glycochenodeoxycholate
CHEBI:36257	taurocholate
CHEBI:36264	molybdate
CHEBI:36361	phosphite
CHEBI:36435	(9Z,11E,13S,14Z)-13-hydroperoxyoctadeca-9,11,14-trienoate
CHEBI:36438	(9Z,13S,15Z)-12,13-epoxyoctadeca-9,11,15-trienoate
CHEBI:36457	homocitrate
CHEBI:36460	trans-glutaconate
CHEBI:36464	(R)-mevalonate
CHEBI:36484	hopan-22-ol
CHEBI:36487	13-(beta-D-glucosyloxy)docosanoate
CHEBI:36492	(2R,5R)-isomenthone
CHEBI:36498	a
CHEBI:36517	germacrene
CHEBI:36557	N-methylanthranilate
CHEBI:36558	3-hydroxy-4-methylanthranilate
CHEBI:36559	3-hydroxyanthranilate
CHEBI:36564	N-benzoyl-4-methoxyanthranilate
CHEBI:36602	2-dehydro-L-idonate
CHEBI:36647	2,3-dihydroxy-p-cumate
CHEBI:36654	2,3-dihydroxybenzoate
CHEBI:36655	glyoxylate
CHEBI:36656	phenylglyoxylate
CHEBI:36658	6-methylsalicylate
CHEBI:36659	3-(4-hydroxyphenyl)lactate
CHEBI:36702	1-O-alkyl-2-acyl-sn-glycero-3-phosphocholine
CHEBI:36707	1-O-alkyl-2-acetyl-sn-glycero-3-phosphocholine
CHEBI:36713	5alpha-androstane-3alpha,17beta-diol
CHEBI:36726	17alpha,20alpha-dihydroxypregn-4-en-3-one
CHEBI:36729	(20R)-20-hydroxypregn-4-en-3-one
CHEBI:36740	alpha-pinene
CHEBI:36781	1-pyrroline
CHEBI:36986	mesaconate
CHEBI:37047	(2R,5R)-isopulegone
CHEBI:37080	acrylate
CHEBI:37257	3,7,11,15-tetramethylhexadecanoate
CHEBI:37448	2-dehydro-3-deoxy-L-fuconate
CHEBI:37449	a
CHEBI:37547	L-altrarate
CHEBI:37563	CTP
CHEBI:37565	GTP
CHEBI:37568	dTTP
CHEBI:37569	2-cis-(+)-abscisate
CHEBI:37573	DIMBOA
CHEBI:37575	thiamine
CHEBI:37619	L-galactose
CHEBI:37623	7alpha,25-dihydroxycholesterol
CHEBI:37640	(24S)-7alpha-dihydroxycholesterol
CHEBI:37684	mannose
CHEBI:37721	D-fructose
CHEBI:38028	cyanurate
CHEBI:38229	(-)-solanapyrone
CHEBI:38238	prosolanapyrone
CHEBI:38249	(1S,4R)-1-hydroxylimonen-2-one
CHEBI:38266	O-beta-D-glucosyl-trans-zeatin
CHEBI:38290	L-ascorbate
CHEBI:38439	N-acetyl-D-glucosaminate
CHEBI:38685	1,2-epoxypropane
CHEBI:39275	bromomethane
CHEBI:39282	iodomethane
CHEBI:39785	1-pyrroline-2-carboxylate
CHEBI:40356	N-acetyl-alpha-D-galactosamine
CHEBI:40407	2-all-trans-octaprenylphenol
CHEBI:40656	beta-D-allopyranose
CHEBI:40799	androsta-1,4-diene-3,17-dione
CHEBI:40822	D-allose
CHEBI:41117	N-benzylformamide
CHEBI:41237	benzyl
CHEBI:41487	oxidized
CHEBI:41509	cholesteryl
CHEBI:41595	(+)-(R)-germacrene
CHEBI:41633	(24S)-25-epoxycholesterol
CHEBI:41674	cyclohexan-1,2-dione
CHEBI:41837	oxidized
CHEBI:41847	1,2-dioctadecanoyl-sn-glycerol
CHEBI:42090	L-threitol
CHEBI:42438	2-methoxy-4-vinylphenol
CHEBI:42534	epitestosterone
CHEBI:42548	alpha-L-fucose
CHEBI:42589	beta-L-fucose
CHEBI:42626	glycyl-AMP
CHEBI:42677	(R)-1-aminopropan-2-ol
CHEBI:42819	(2R,3S)-2,3-dihydroxy-5-oxohexanedioate
CHEBI:42939	cyclohexylamine
CHEBI:42977	25-hydroxycholesterol
CHEBI:43029	L-erythro-7,8-dihydrobiopterin
CHEBI:43074	(S)-3-hydroxy-3-methylglutaryl-CoA
CHEBI:43129	(+)-6a-hydroxymaackiain
CHEBI:43445	(+)-aristolochene
CHEBI:43474	phosphate
CHEBI:43711	(R)-dihydrolipoamide
CHEBI:44027	menaquinone-8
CHEBI:44245	menaquinone-7
CHEBI:44278	N-acetyl-alpha-D-glucosamine
CHEBI:44337	N-acetyl-L-glutamate
CHEBI:44343	(1R,2S)-1,2-dihydronaphthalene-1,2-diol
CHEBI:44348	N-ethylsuccinimide
CHEBI:44400	2-iminopropanoate
CHEBI:44423	hydroxyurea
CHEBI:44485	N-ethylmaleimide
CHEBI:44800	(2R,4S)-2-methyltetrahydrofuran-2,3,3,4-tetrol
CHEBI:44811	1-O-hexadecyl-2-acetyl-sn-glycero-3-phosphocholine
CHEBI:44841	6-hydroxymethyl-7,8-dihydropterin
CHEBI:44951	dioxidophosphate
CHEBI:45075	7-cyano-7-deazaguanine
CHEBI:45285	pyrazinecarboxamide
CHEBI:45479	13-cis-retinol
CHEBI:45487	13-cis-retinal
CHEBI:45713	trans-resveratrol
CHEBI:45725	spermine
CHEBI:45815	N-octanoylsphingosine
CHEBI:45863	taxol
CHEBI:45956	trioctadecanoylglycerol
CHEBI:46398	UTP
CHEBI:46502	tungstate
CHEBI:46570	cis-zeatin
CHEBI:46702	(-)-geosmin
CHEBI:46734	(1E,4S,5E,7R)-germacra-1(10),5-dien-11-ol
CHEBI:46762	(2E,6E,10E)-geranylgeraniol
CHEBI:46898	cholesteryl
CHEBI:46911	L-ornithine
CHEBI:46912	ornithine
CHEBI:46951	3-(2,3-dihydroxyphenyl)propanoate
CHEBI:46957	3-(2-hydroxyphenyl)propanoate
CHEBI:46971	premnaspirodiene
CHEBI:46979	N-(acetyl)-sphing-4-enine
CHEBI:46994	D-arabinose
CHEBI:47002	beta-D-ribofuranose
CHEBI:47013	D-ribose
CHEBI:47133	5'-chloro-5'-deoxyadenosine
CHEBI:47291	3-chloro-D-alanine
CHEBI:47622	an
CHEBI:47693	keto-D-tagatose
CHEBI:47771	beta-tocopherol
CHEBI:47772	delta-tocopherol
CHEBI:47777	a
CHEBI:47793	(E)-phenylacetaldoxime
CHEBI:47799	calcitetrol
CHEBI:47812	(1S)-1,25-dihydroxy-24-oxocalciol
CHEBI:47813	(1S)-1,23,25-trihydroxy-24-oxocalciol
CHEBI:47818	(1S)-1,23-dihydroxy-24,25,26,27-tetranorcalciol
CHEBI:47820	(1S)-1-hydroxy-23-oxo-24,25,26,27-tetranorcalciol
CHEBI:47892	4'-O-beta-D-glucosyl-cis-4-coumarate
CHEBI:47905	coniferyl
CHEBI:47908	alkyl
CHEBI:47921	cis-2-coumarate
CHEBI:47927	3-coumarate
CHEBI:47928	(2E)-3-(3-hydroxyphenyl)prop-2-enoate
CHEBI:47931	beta-D-glucosyl-(1->4)-D-mannopyranose
CHEBI:47961	(2E,4Z)-5-hydroxypenta-2,4-diene-1,2,5-tricarboxylate
CHEBI:48095	keto-D-fructose
CHEBI:48209	aflatoxin
CHEBI:48300	D-threitol
CHEBI:48306	2-aminobut-2-enoate
CHEBI:48455	2-demethylmenaquinone-8
CHEBI:48529	cob(I)inamide
CHEBI:48595	S-methyl-5'-thioinosine
CHEBI:48597	arsenate
CHEBI:48649	L-sorbopyranose
CHEBI:48657	1-dehydro-L-sorbose
CHEBI:48716	9,9'-di-cis-zeta-carotene
CHEBI:48717	9,9',15-tri-cis-zeta-carotene
CHEBI:48741	beta-phellandrene
CHEBI:48775	Cd(2+)
CHEBI:48828	Co(2+)
CHEBI:48939	(25R)-5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol
CHEBI:48940	(25R)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-al
CHEBI:48943	2-methylpropanal
CHEBI:48944	2-methylpropanoate
CHEBI:48946	2-methylbutanoate
CHEBI:48980	quinolin-7-ol
CHEBI:48981	quinolin-8-ol
CHEBI:48983	4-methylquinoline
CHEBI:48984	8-methylquinoline
CHEBI:48985	8-chloroquinoline
CHEBI:48986	4-methylquinolin-2(1H)-one
CHEBI:48987	7-hydroxyquinolin-2(1H)-one
CHEBI:48988	8-hydroxyquinolin-2(1H)-one
CHEBI:48989	8-methylquinolin-2(1H)-one
CHEBI:48990	8-chloroquinolin-2(1H)-one
CHEBI:48991	7-methylxanthine
CHEBI:48993	quinolin-5-ol
CHEBI:48994	quinolin-6-ol
CHEBI:48995	5-hydroxyquinolin-2(1H)-one
CHEBI:48996	6-hydroxyquinolin-2(1H)-one
CHEBI:48999	4-hydroxyphenylacetate
CHEBI:49016	3-(methylthio)propanoate
CHEBI:49044	(-)-germacrene
CHEBI:49046	(+)-germacrene
CHEBI:49072	(2R)-2,3-dihydroxy-3-methylbutanoate
CHEBI:49088	D-tagatofuranose
CHEBI:49125	N-(beta-D-glucosyl)nicotinate
CHEBI:49164	(6S,9R)-vomifoliol
CHEBI:49172	1,2-diacylglycerol
CHEBI:49181	2,3-didecanoyl-sn-glycerol
CHEBI:49182	1,5-anhydro-D-mannitol
CHEBI:49188	2-methyl-branched
CHEBI:49189	2,6,10,14-tetramethylpentadecanal
CHEBI:49190	2-methylpentadecanal
CHEBI:49191	momilactone
CHEBI:49195	3beta-hydroxy-9beta-pimara-7,15-dien-19,6beta-olide
CHEBI:49204	(+)-guaia-6,9-diene
CHEBI:49210	beta-himachalene
CHEBI:49214	alpha-himachalene
CHEBI:49224	gamma-himachalene
CHEBI:49231	sibirene
CHEBI:49238	(Z)-gamma-bisabolene
CHEBI:49239	(E)-gamma-bisabolene
CHEBI:49243	(E,R)-alpha-bisabolene
CHEBI:49252	acireductone
CHEBI:49256	(S)-2-hydroxy-2-ethyl-3-oxobutanoate
CHEBI:49257	(R)-3-hydroxy-3-methyl-2-oxopentanoate
CHEBI:49258	(2R,3R)-2,3-dihydroxy-3-methylpentanoate
CHEBI:49263	(S)-beta-bisabolene
CHEBI:49278	delta-selinene
CHEBI:49279	(+)-delta-selinene
CHEBI:49290	gamma-humulene
CHEBI:49299	D-fructose
CHEBI:49305	5,6alpha-epoxy-5alpha-cholestan-3beta-ol
CHEBI:49310	7-methylxanthosine
CHEBI:49388	bacterioruberin
CHEBI:49468	Ag(+)
CHEBI:49544	Cr(3+)
CHEBI:49552	Cu(+)
CHEBI:49709	chlorate
CHEBI:49713	Li(+)
CHEBI:49786	Ni(2+)
CHEBI:50004	cis-stilbene
CHEBI:50014	(R,R)-hydrobenzoin
CHEBI:50025	beta-pinene
CHEBI:50026	(+)-beta-pinene
CHEBI:50028	(1S,5S)-sabinene
CHEBI:50029	(1R,5R)-sabinene
CHEBI:50036	(6aS,11aS)-4-dimethylallyl-3,6a,9-trihydroxypterocarpan
CHEBI:50043	(+)-thujan-3-one
CHEBI:50060	ent-cassa-12,15-diene
CHEBI:50061	ent-sandaracopimara-8(14),15-diene
CHEBI:50063	ent-pimara-8(14),15-diene
CHEBI:50064	ent-pimara-9(11),15-diene
CHEBI:50067	9beta-pimara-7,15-diene
CHEBI:50068	stemod-13(17)-ene
CHEBI:50069	stemar-13-ene
CHEBI:50070	ascopyrone
CHEBI:50071	ascopyrone
CHEBI:50106	5beta-scymnol
CHEBI:50108	5alpha-cholane-3alpha,7alpha,12alpha,24-tetrol
CHEBI:50110	isopiperitenone
CHEBI:50118	(6aS,11aS)-2-dimethylallyl-3,6a,9-trihydroxypterocarpan
CHEBI:50157	(5-hydroxyindol-3-yl)acetaldehyde
CHEBI:50169	3alpha-hydroxy-5alpha-pregnan-20-one
CHEBI:50205	3,4-dihydroxybenzaldehyde
CHEBI:50207	sophoraflavanone
CHEBI:50208	leachianone
CHEBI:50209	sophoraflavanone
CHEBI:50211	retinol
CHEBI:50215	dihydrocarveol
CHEBI:50232	(1S,2R,4R)-neoisodihydrocarveol
CHEBI:50233	(1S,2S,4R)-isodihydrocarveol
CHEBI:50235	(1S,2S,4S)-dihydrocarveol
CHEBI:50238	4-isopropenyl-7-methyloxepan-2-one
CHEBI:50243	7-isopropyl-4-methyloxepan-2-one
CHEBI:50244	(1R,2R,4S)-limonene-1,2-diol
CHEBI:50245	(1R,4S)-1-hydroxylimonen-2-one
CHEBI:50246	1-hydroxylimonen-2-one
CHEBI:50250	(4R,7S)-7-isopropyl-4-methyloxepan-2-one
CHEBI:50256	beta-D-allofuranose
CHEBI:50302	terpentetriene
CHEBI:50375	dihydromethanophenazine
CHEBI:50387	tuberculosinol
CHEBI:50436	10beta-hydroxytaxa-4(20),11-dien-5alpha-yl
CHEBI:50446	3-hydroxyaminophenol
CHEBI:50477	butanoate
CHEBI:50516	24R-hydroxycholesterol
CHEBI:50518	7alpha,24R-dihydroxycholesterol
CHEBI:50540	(S)-cis-N-methylcanadine
CHEBI:50545	trans-isoeugenol
CHEBI:50547	urate
CHEBI:50593	4alpha-methyl-5alpha-cholesta-8,24-dien-3-one
CHEBI:50626	2-hydroxyhexadecanal
CHEBI:50661	loliose
CHEBI:50700	5-methylthiopentanaldoxime
CHEBI:50701	6-methylthiohexanaldoxime
CHEBI:50702	7-methylthioheptanaldoxime
CHEBI:50703	8-methylthiooctanaldoxime
CHEBI:50704	9-methylthiononanaldoxime
CHEBI:50723	(Z)-phenylacetaldoxime
CHEBI:50774	2-methoxy-6-(all-trans-decaprenyl)phenol
CHEBI:50783	ent-isokaurene
CHEBI:50920	scyllo-inosine
CHEBI:50934	(4R,8E)-4-hydroxysphingenine
CHEBI:51014	(2S)-2-phenyloxirane
CHEBI:51022	1,3-dihydro-2H-imidazol-2-one
CHEBI:51057	3-phenylpropanoate
CHEBI:51354	penicillin
CHEBI:51356	penicillin
CHEBI:51458	(+)-epi-isozizaene
CHEBI:51460	albaflavenone
CHEBI:51479	(5R)-albaflavenol
CHEBI:51480	(5S)-albaflavenol
CHEBI:51507	benzil
CHEBI:51509	(R)-benzoin
CHEBI:51510	(S)-benzoin
CHEBI:51833	beta-D-fructofuranosyl
CHEBI:51835	microthecin
CHEBI:51922	(3E,5E)-7-hydroxy-6-methylhepta-3,5-dienal
CHEBI:51972	a
CHEBI:51973	a
CHEBI:52020	6-decylubiquinone
CHEBI:52021	6-decylubiquinol
CHEBI:52025	an
CHEBI:52026	(+)-amorpha-4,11-diene
CHEBI:52028	8-methoxyfurocoumarin
CHEBI:52051	benzyl
CHEBI:52052	phenylacetone
CHEBI:52058	a
CHEBI:52061	a
CHEBI:52069	biphenyl-3,5-diol
CHEBI:52070	senecionine
CHEBI:52075	all-trans-13,14-dihydroretinol
CHEBI:52086	glyceollin
CHEBI:52127	(-)-glyceollin
CHEBI:52142	a
CHEBI:52143	a
CHEBI:52144	a
CHEBI:52226	epi-cedrol
CHEBI:52228	(3R)-all-trans-3-hydroxyretinal
CHEBI:52268	a
CHEBI:52280	isopimara-7,15-diene
CHEBI:52317	thalianol
CHEBI:52320	ergosteryl
CHEBI:52323	1,2-di-(9Z-octadecenoyl)-glycerol
CHEBI:52333	1,2-di-(9Z-octadecenoyl)-sn-glycerol
CHEBI:52371	N-(2-hydroxytetracosanoyl)sphinganine
CHEBI:52372	N-(2-hydroxyhexacosanoyl)sphinganine
CHEBI:52373	N-(2-hydroxytetracosanoyl)phytosphingosine
CHEBI:52374	N-(2-hydroxyhexacosanyl)-(4R)-phytosphingosine
CHEBI:52386	zymosterone
CHEBI:52388	4alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol
CHEBI:52392	2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol
CHEBI:52394	lanosteryl
CHEBI:52417	D-glucosone
CHEBI:52442	1D-myo-inositol
CHEBI:52461	elisabethatriene
CHEBI:52463	fusicocca-2,10(14)-diene
CHEBI:52482	levopimaradienol
CHEBI:52483	levopimaradienal
CHEBI:52484	isopimara-7,15-dienol
CHEBI:52485	isopimara-7,15-dienal
CHEBI:52486	dehydroabietadienol
CHEBI:52487	dehydroabietadienal
CHEBI:52501	a
CHEBI:52570	alpha-D-galactosyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-N-acylsphing-4-enine
CHEBI:52595	1-O-alkyl-2-acyl-sn-glycerol
CHEBI:52615	4alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol
CHEBI:52617	8-oxoguanine
CHEBI:52639	N-acylsphing-4-enine
CHEBI:52640	N-acylethanolamine
CHEBI:52656	O-acyltropine
CHEBI:52657	O-acylpseudotropine
CHEBI:52678	3-methoxyphenol
CHEBI:52680	(8Z,11Z)-5-(pentadeca-8,11,14-trien-1-yl)resorcinol
CHEBI:52681	(8Z,11Z)-5-(pentadeca-
CHEBI:52961	N-tetracosanoylsphinganine
CHEBI:52962	N-hexacosanoylsphinganine
CHEBI:52970	ubiquinol-6
CHEBI:52972	ergosta-5,7,24(28)-trien-3beta-ol
CHEBI:52979	N-tetracosanoylphytosphingosine
CHEBI:52980	N-(hexacosanoyl)-4-hydroxysphinganine
CHEBI:53071	L-galactonate
CHEBI:53081	prostamide
CHEBI:53082	prostamide
CHEBI:53153	all-trans-10'-apo-beta-carotenal
CHEBI:53154	all-trans-8'-apo-beta-carotenal
CHEBI:53155	(2E,4E,6E)-2,6-dimethylocta-2,4,6-trienedial
CHEBI:53157	4'-apo-beta-carotenal
CHEBI:53159	(3R)-3-hydroxy-8'-apo-beta-carotenal
CHEBI:53166	crocetin
CHEBI:53167	(3S)-3-hydroxycyclocitral
CHEBI:53171	4,9-dimethyldodeca-2,4,6,8,10-pentaenedial
CHEBI:53173	(3R)-hydroxy-beta-ionone
CHEBI:53175	13-apo-beta-carotenone
CHEBI:53176	(2E,4E,6E)-4-methylocta-2,4,6-trienedial
CHEBI:53210	O-propanoyl-(R)-carnitine
CHEBI:53455	D-xylose
CHEBI:53643	phyllocladan-16alpha-ol
CHEBI:53650	1-(4-hydroxy-3-methoxyphenyl)-2-(2-methoxyphenoxy)propane-1,3-diol
CHEBI:53753	1,2,3-tri-(9Z-octadecenoyl)-glycerol
CHEBI:53800	4-hydroxy-2-oxohexanoate
CHEBI:55329	16-hydroxyhexadecanoate
CHEBI:55331	16-feruloyloxypalmitate
CHEBI:55332	beta-D-galactosyl-(1->4)-L-rhamnose
CHEBI:55406	beta-D-apiofuranosyl-(1->6)-D-glucopyranose
CHEBI:55409	6-iminocyclohexa-2,4-dienone
CHEBI:55458	1-(beta-D-ribofuranosyl)-1,4-dihydronicotinamide
CHEBI:55467	dalpatein
CHEBI:55469	N-acetyl-2-arylethylamine
CHEBI:55471	N-acetyl-beta-D-glucosaminyl
CHEBI:55474	an
CHEBI:55550	dalnigrein
CHEBI:57251	(3S)-3-hydroxy-L-aspartate
CHEBI:57252	(E)-cinnamoyl-CoA
CHEBI:57253	(R)-2-benzylsuccinyl-CoA
CHEBI:57254	(R)-3-phenyllactoyl-CoA
CHEBI:57257	1L-myo-inositol
CHEBI:57258	2-amino-5-formylamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one
CHEBI:57259	2-deoxy-alpha-D-ribose
CHEBI:57260	2-methylbut-2-enoyl-CoA
CHEBI:57261	3,3',5'-triiodo-L-thyronine
CHEBI:57262	1,2-diacyl-sn-glycero-3-phospho-L-serine
CHEBI:57263	2-(5-oxo-2,5-dihydrofuran-2-ylidene)acetate
CHEBI:57264	4-fluoro-L-threonine
CHEBI:57265	a
CHEBI:57266	(S)-usnate
CHEBI:57267	beta-D-fructofuranose
CHEBI:57268	beta-L-fucose
CHEBI:57270	N,N-dihydroxy-L-tyrosine
CHEBI:57271	S-2-(indol-3-yl)acetyl-CoA
CHEBI:57273	GDP-beta-L-fucose
CHEBI:57274	3,5-dibromo-4-hydroxybenzoate
CHEBI:57275	dTDP-D-galactose
CHEBI:57276	feruloyl-CoA
CHEBI:57277	3-(3-hydroxyphenyl)propanoate
CHEBI:57278	3-acylpyruvate
CHEBI:57279	3-amino-2-oxopropyl
CHEBI:57283	N(alpha)-methyl-L-tryptophan
CHEBI:57284	acacetin
CHEBI:57286	acetoacetyl-CoA
CHEBI:57287	CoA
CHEBI:57288	acetyl-CoA
CHEBI:57289	blasticidin
CHEBI:57290	hydroxyacetone
CHEBI:57291	3-oxopristanoyl-CoA
CHEBI:57292	succinyl-CoA
CHEBI:57293	(2S)-bornyl
CHEBI:57295	(1R,2S)-ephedrine
CHEBI:57296	(S)-ureidoglycolate
CHEBI:57297	ent-kaur-16-en-19-oate
CHEBI:57298	ent-7alpha-hydroxykaur-16-en-19-oate
CHEBI:57300	clavaminate
CHEBI:57301	dihydroclavaminate
CHEBI:57302	proclavaminate
CHEBI:57303	deoxyamidinoproclavaminate
CHEBI:57304	N(2)-(2-carboxyethyl)-L-arginine
CHEBI:57305	glycine
CHEBI:57306	protoporphyrin
CHEBI:57307	protoporphyrinogen
CHEBI:57308	uroporphyrinogen
CHEBI:57309	coproporphyrinogen
CHEBI:57310	presqualene
CHEBI:57311	(1-hydroxycyclohexan-1-yl)acetyl-CoA
CHEBI:57312	(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA
CHEBI:57313	(2R)-2-methylacyl-CoA
CHEBI:57314	(2S)-2-methylacyl-CoA
CHEBI:57315	(3R)-hydroxybutanoyl-CoA
CHEBI:57316	(3S)-hydroxybutanoyl-CoA
CHEBI:57317	(S)-malyl-CoA
CHEBI:57318	(3S)-hydroxyacyl-CoA
CHEBI:57319	(3R)-hydroxyacyl-CoA
CHEBI:57320	citramalyl-CoA
CHEBI:57321	(3S)-citryl-CoA
CHEBI:57322	(11E)-tetradecenoyl-CoA
CHEBI:57323	(11Z)-tetradecenoyl-CoA
CHEBI:57325	(E,E)-piperoyl-CoA
CHEBI:57326	(R)-methylmalonyl-CoA
CHEBI:57327	(S)-methylmalonyl-CoA
CHEBI:57328	3'-dephospho-CoA
CHEBI:57329	2,4-dichlorobenzoyl-CoA
CHEBI:57330	(2E)-dodecenoyl-CoA
CHEBI:57331	anthraniloyl-CoA
CHEBI:57332	(2E)-butenoyl-CoA
CHEBI:57333	2-furoyl-CoA
CHEBI:57334	2-hydroxyphytanoyl-CoA
CHEBI:57335	2-methyl-3-oxobutanoyl-CoA
CHEBI:57336	2-methylbutanoyl-CoA
CHEBI:57337	(2E)-2-methylbutenoyl-CoA
CHEBI:57338	2-methylpropanoyl-CoA
CHEBI:57339	3-(4-methylpent-3-en-1-yl)pent-2-enedioyl-CoA
CHEBI:57340	3-hydroxy-2-methylpropanoyl-CoA
CHEBI:57341	3-hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA
CHEBI:57342	3-hydroxybenzoyl-CoA
CHEBI:57343	3-hydroxypimeloyl-CoA
CHEBI:57344	3-methylbut-2-enoyl-CoA
CHEBI:57345	3-methylbutanoyl-CoA
CHEBI:57346	trans-3-methylglutaconyl-CoA
CHEBI:57347	3-oxo-fatty
CHEBI:57348	3-oxoadipyl-CoA
CHEBI:57349	3-oxohexadecanoyl-CoA
CHEBI:57350	3-oxopimeloyl-CoA
CHEBI:57351	4,8,12-trimethyltridecanoyl-CoA
CHEBI:57352	4-aminobutanoyl-CoA
CHEBI:57353	(E)-glutaconyl-CoA
CHEBI:57354	4-chlorobenzoyl-CoA
CHEBI:57355	4-coumaroyl-CoA
CHEBI:57356	4-hydroxybenzoyl-CoA
CHEBI:57357	5-hydroxy-pentanoyl-CoA
CHEBI:57358	5-hydroxythiophene-2-carbonyl-CoA
CHEBI:57359	2,3-didehydropimeloyl-CoA
CHEBI:57360	pimeloyl-CoA
CHEBI:57361	6-hydroxycyclohex-1-ene-1-carbonyl-CoA
CHEBI:57362	beta-alanyl-CoA
CHEBI:57363	(6Z,9Z,12Z)-octadecatrienoyl-CoA
CHEBI:57364	2-succinylbenzoyl-CoA
CHEBI:57365	5-hydroxy-2-furoyl-CoA
CHEBI:57366	(S)-3-aminobutanoyl-CoA
CHEBI:57367	acryloyl-CoA
CHEBI:57368	(5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA
CHEBI:57369	benzoyl-CoA
CHEBI:57370	biotinyl-CoA
CHEBI:57371	butanoyl-CoA
CHEBI:57372	caffeoyl-CoA
CHEBI:57373	choloyl-CoA
CHEBI:57374	cyclohexa-1,5-diene-1-carbonyl-CoA
CHEBI:57375	dodecanoyl-CoA
CHEBI:57376	formyl-CoA
CHEBI:57377	geranoyl-CoA
CHEBI:57378	glutaryl-CoA
CHEBI:57379	hexadecanoyl-CoA
CHEBI:57380	eicosanoyl-CoA
CHEBI:57381	itaconyl-CoA
CHEBI:57382	lactoyl-CoA
CHEBI:57383	(9Z,12Z)-octadecadienoyl-CoA
CHEBI:57384	malonyl-CoA
CHEBI:57385	tetradecanoyl-CoA
CHEBI:57386	octanoyl-CoA
CHEBI:57387	(9Z)-octadecenoyl-CoA
CHEBI:57388	oxalyl-CoA
CHEBI:57389	pentanoyl-CoA
CHEBI:57390	phenylacetyl-CoA
CHEBI:57391	3,7,11,15-tetramethylhexadecanoyl-CoA
CHEBI:57392	propanoyl-CoA
CHEBI:57393	sinapoyl-CoA
CHEBI:57394	octadecanoyl-CoA
